Classification,Name,Longitude,Latitude
0,20160901_174550_0e0e,-118.3985547,33.94072901
0,20160901_174550_0e0e,-118.3987956,33.94156495
0,20160901_174550_0e0e,-118.3993265,33.94028738
0,20160901_174550_0e0e,-118.3994286,33.94255875
0,20160901_174550_0e0e,-118.3998506,33.94057901
0,20160901_174550_0e0e,-118.3998879,33.94087618
0,20160901_174550_0e0e,-118.4001679,33.94211748
0,20160901_174550_0e0e,-118.4012879,33.94113079
0,20160901_174550_0e0e,-118.4018053,33.93308987
0,20160901_174550_0e0e,-118.4019486,33.93985173
0,20160901_174551_0e0e,-118.1301652,33.85409524
0,20160901_174551_0e0e,-118.2005727,33.84528595
0,20160901_174551_0e0e,-118.2309132,33.81300757
0,20160901_174551_0e0e,-118.2329926,33.84496595
0,20160901_174551_0e0e,-118.2465106,33.88270687
0,20160901_174551_0e0e,-118.2696147,33.85476684
0,20160901_174551_0e0e,-118.2977488,33.83889027
0,20160901_174551_0e0e,-118.3237652,33.84402459
0,20160901_174551_0e0e,-118.3243499,33.88189475
0,20160901_174551_0e0e,-118.3298783,33.83887251
0,20160901_174551_0e0e,-118.3310884,33.89805481
0,20160901_174551_0e0e,-118.3431313,33.83840418
0,20160901_174551_0e0e,-118.3487629,33.88728428
0,20160901_174551_0e0e,-118.3564395,33.85990208
0,20160901_174551_0e0e,-118.3631822,33.87606034
0,20160901_174551_0e0e,-118.3820297,33.83797424
0,20160901_174551_0e0e,-118.3827272,33.8812534
0,20160901_174551_0e0e,-118.4020089,33.87021381
0,20160902_205252_0c42,-117.1226618,32.78711001
0,20160902_205252_0c42,-117.1311963,32.81741076
0,20160902_205252_0c42,-117.1439808,32.79574716
0,20160902_205252_0c42,-117.1503162,32.7524404
0,20160902_205252_0c42,-117.1682902,32.72256792
0,20160902_205252_0c42,-117.1847159,32.70809352
0,20160902_205252_0c42,-117.1983776,32.73416069
0,20160902_205252_0c42,-117.2048097,32.73255368
0,20160902_205252_0c42,-117.2053785,32.74324231
0,20160902_205252_0c42,-117.2065699,32.73222604
0,20160902_205252_0c42,-117.2334827,32.71442598
0,20160902_205252_0c42,-117.2519634,32.71798949
0,20160903_201228_1_0c46,-121.5241955,38.82821276
0,20160903_201228_1_0c46,-121.5316423,38.83749782
0,20160903_201228_1_0c46,-121.5417521,38.78074693
0,20160903_201228_1_0c46,-121.5873478,38.69452959
0,20160903_201228_1_0c46,-121.6165354,38.70861173
0,20160903_201228_1_0c46,-121.6392028,38.71409528
0,20160903_201229_0c46,-121.4537995,38.78180579
0,20160903_201229_0c46,-121.4546814,38.76494887
0,20160903_201229_0c46,-121.4991821,38.73230508
0,20160903_201229_0c46,-121.5540086,38.6850928
0,20160903_201229_0c46,-121.5731504,38.67643387
0,20160903_201229_0c46,-121.5863759,38.69308506
0,20160903_201229_0c46,-121.586699,38.69419735
0,20160903_201229_0c46,-121.5868666,38.69444268
0,20160904_180441_0e16,-121.9675259,37.64087654
0,20160904_180441_0e16,-122.0671649,37.66728576
0,20160904_180441_0e16,-122.1297834,37.70837749
0,20160904_180441_0e16,-122.1862511,37.70483301
0,20160904_180441_0e16,-122.2076443,37.69970604
0,20160904_180441_0e16,-122.2093081,37.75128117
0,20160904_180441_0e16,-122.2145761,37.72003196
0,20160904_180441_0e16,-122.2164647,37.71847624
0,20160904_180441_0e16,-122.220152,37.71741912
0,20160905_174542_0e3a,-118.2846554,33.95387429
0,20160905_174542_0e3a,-118.3036365,33.92120945
0,20160905_174542_0e3a,-118.3359993,33.91545171
0,20160905_174542_0e3a,-118.3986077,33.93999795
0,20160905_174542_0e3a,-118.4029977,33.94246401
0,20160905_174542_0e3a,-118.4056287,33.93269458
0,20160905_174542_0e3a,-118.4102041,33.9464127
0,20160905_174542_0e3a,-118.4149395,33.97949926
0,20160905_174542_0e3a,-118.4354242,33.94625644
0,20160905_174542_0e3a,-118.4433539,33.98522919
0,20160905_174542_0e3a,-118.4464915,33.92502494
0,20160905_174542_0e3a,-118.5116879,33.94509996
0,20160905_174542_0e3a,-118.5164715,33.99149165
0,20160905_174542_0e3a,-118.5434273,34.00579208
0,20160905_192417_0c41,-121.485434,38.81939045
0,20160905_192417_0c41,-121.4881084,38.79095941
0,20160905_192417_0c41,-121.5358778,38.80284062
0,20160905_192417_0c41,-121.563711,38.75695929
0,20160905_192417_0c41,-121.6052713,38.76446435
0,20160905_192417_1_0c41,-121.4515123,38.80291522
0,20160905_192417_1_0c41,-121.4869132,38.75599018
0,20160905_192417_1_0c41,-121.5248806,38.68764858
0,20160905_192417_1_0c41,-121.5336674,38.7454755
0,20160905_192417_1_0c41,-121.5371227,38.71824212
0,20160905_192417_1_0c41,-121.5868725,38.69414538
0,20160905_193459_0c37,-122.3141924,37.71465078
0,20160905_193459_0c37,-122.3496383,37.68981294
0,20160905_193459_0c37,-122.3584463,37.69037495
0,20160905_193459_0c37,-122.3783586,37.62837104
0,20160905_193459_0c37,-122.3789451,37.62734661
0,20160905_193459_0c37,-122.3791317,37.62534663
0,20160905_193459_0c37,-122.3795289,37.62664664
0,20160905_193459_0c37,-122.3808973,37.6256263
0,20160905_193459_0c37,-122.3826775,37.61590122
0,20160905_193459_0c37,-122.383297,37.61498509
0,20160905_193459_0c37,-122.3835363,37.61893419
0,20160905_193459_0c37,-122.3835707,37.6147702
0,20160905_193459_0c37,-122.3838147,37.61815148
0,20160905_193459_0c37,-122.3846516,37.61972417
0,20160905_193459_0c37,-122.3849633,37.61902276
0,20160905_193459_0c37,-122.3861303,37.6589939
0,20160905_193459_0c37,-122.3872282,37.62057582
0,20160905_193459_0c37,-122.3881405,37.61295526
0,20160905_193459_0c37,-122.3882707,37.61365898
0,20160905_193459_0c37,-122.3884448,37.62144742
0,20160905_193459_0c37,-122.3885976,37.61939317
0,20160905_193459_0c37,-122.3890326,37.61193236
0,20160905_193459_0c37,-122.3890396,37.66506593
0,20160905_193459_0c37,-122.3890704,37.61977418
0,20160905_193459_0c37,-122.3892237,37.61350167
0,20160905_193459_0c37,-122.3897836,37.61985899
0,20160905_193459_0c37,-122.3898208,37.61115227
0,20160905_193459_0c37,-122.389835,37.62188726
0,20160905_193459_0c37,-122.3899845,37.62023859
0,20160905_193459_0c37,-122.3900388,37.61358701
0,20160905_193459_0c37,-122.3902532,37.61231723
0,20160905_193459_0c37,-122.3907257,37.62105362
0,20160905_193459_0c37,-122.3908584,37.6214599
0,20160905_193459_0c37,-122.3909652,37.6167014
0,20160905_193459_0c37,-122.3910676,37.62081202
0,20160905_193459_0c37,-122.3912548,37.61870386
0,20160905_193459_0c37,-122.3919803,37.61727448
0,20160905_193459_0c37,-122.3921404,37.61849211
0,20160905_193459_0c37,-122.3928831,37.61911785
0,20160905_193459_0c37,-122.3929207,37.6186854
0,20160905_193459_0c37,-122.3930205,37.6482136
0,20160905_193459_0c37,-122.3931085,37.63739807
0,20160905_193459_0c37,-122.3939115,37.61806858
0,20160905_193459_0c37,-122.4326157,37.62891482
0,20160905_193506_0c37,-121.8747541,37.38847895
0,20160905_193506_0c37,-121.8909012,37.44254937
0,20160905_193506_0c37,-121.8968454,37.37024569
0,20160905_193506_0c37,-121.924108,37.36389901
0,20160905_193506_0c37,-121.9278914,37.36704301
0,20160905_193506_0c37,-121.9287983,37.36759203
0,20160905_193506_0c37,-121.9359997,37.37344368
0,20160905_193506_0c37,-121.9489559,37.37734519
0,20160905_193506_0c37,-122.0066031,37.34566524
0,20160905_193608_0c24,-122.3884522,37.61225383
0,20160905_193608_0c24,-122.3885111,37.61336278
0,20160905_193608_0c24,-122.3889265,37.61244557
0,20160905_193608_0c24,-122.389461,37.61358402
0,20160905_193608_0c24,-122.3896211,37.61063748
0,20160905_193608_0c24,-122.3899755,37.61301884
0,20160905_193608_0c24,-122.3907392,37.6110759
0,20160905_193608_0c24,-122.3909946,37.6172694
0,20160905_193608_0c24,-122.391002,37.6121859
0,20160905_193608_0c24,-122.3921158,37.61732926
0,20160905_193608_0c24,-122.3923868,37.61327464
0,20160905_193608_0c24,-122.393704,37.61850015
0,20160905_193608_0c24,-122.4069154,37.59863872
0,20160905_193608_0c24,-122.4546731,37.59273091
0,20160905_193608_0c24,-122.4750975,37.5780595
0,20160905_193608_0c24,-122.5236711,37.50512077
0,20160905_193608_0c24,-122.5503496,37.49384116
0,20160905_193624_0c37,-117.4698642,34.17683398
0,20160905_193624_0c37,-117.4982875,34.18868042
0,20160905_193624_0c37,-117.5335438,34.13120132
0,20160905_193624_0c37,-117.5656577,34.16558055
0,20160905_193624_0c37,-117.5726946,34.14725835
0,20160905_193624_0c37,-117.5728112,34.13078092
0,20160905_193624_0c37,-117.6127778,34.06946906
0,20160905_193624_0c37,-117.624401,34.09830614
0,20160905_193624_0c37,-117.6245203,34.11453895
0,20160905_193624_1_0c37,-117.4551057,34.15640843
0,20160905_193624_1_0c37,-117.4879956,34.13712661
0,20160905_193624_1_0c37,-117.5527525,34.08815173
0,20160905_193624_1_0c37,-117.5644517,34.01834809
0,20160905_193624_1_0c37,-117.577954,34.06411835
0,20160905_193624_1_0c37,-117.5913979,34.0338599
0,20160905_193624_1_0c37,-117.6000489,34.04401811
0,20160905_193624_1_0c37,-117.610608,34.04345205
0,20160905_194137_0c27,-118.5028261,33.87670873
0,20160905_194137_0c27,-118.5056615,33.88671104
0,20160905_194137_0c27,-118.5098804,33.89418032
0,20160905_194137_0c27,-118.5202994,33.89813726
0,20160905_194137_0c27,-118.5548488,33.8013951
0,20160905_194202_0c27,-117.0947629,32.82288308
0,20160905_194202_0c27,-117.1110845,32.82920214
0,20160905_194202_0c27,-117.1293287,32.78918708
0,20160905_194202_0c27,-117.1620588,32.79956787
0,20160905_194202_0c27,-117.1875788,32.74540813
0,20160905_194202_0c27,-117.1993015,32.73207543
0,20160905_194202_0c27,-117.2047169,32.73398813
0,20160905_194202_0c27,-117.2049066,32.73290533
0,20160905_194202_0c27,-117.2049697,32.73252635
0,20160905_194202_0c27,-117.2062513,32.73287606
0,20160905_194202_0c27,-117.2121605,32.74041655
0,20160905_194202_0c27,-117.2195086,32.70746914
0,20160905_194202_0c27,-117.2195484,32.72370645
0,20160905_194202_0c27,-117.2196147,32.75076852
0,20160905_194202_0c27,-117.2336016,32.71090766
0,20160909_175209_0c75,-121.6267533,38.69751319
0,20160909_175209_0c75,-121.6580273,38.64843124
0,20160909_175209_0c75,-121.6668613,38.61260387
0,20160909_175209_0c75,-121.6965406,38.66138358
0,20160909_175209_0c75,-121.7025268,38.65447534
0,20160909_175210_0c75,-121.5499488,38.66579456
0,20160909_175210_0c75,-121.5541226,38.66914435
0,20160909_175210_0c75,-121.6103374,38.61878577
0,20160909_175210_0c75,-121.6391892,38.63650785
0,20160909_175210_0c75,-121.6628625,38.61455877
0,20160910_174820_0e3a,-118.8723477,34.14616346
0,20160910_174820_0e3a,-118.9128007,34.09903967
0,20160910_174820_0e3a,-118.9312293,34.08292664
0,20160910_174820_0e3a,-118.9777141,34.1162433
0,20160910_174820_0e3a,-118.9811191,34.10745118
0,20160910_174820_0e3a,-118.9927644,34.09649677
0,20160910_174821_0e3a,-118.9011651,34.05128626
0,20160910_174821_0e3a,-118.9725604,34.06514694
0,20160910_174821_0e3a,-118.9989012,34.06293589
0,20160910_174821_0e3a,-119.0163785,34.06530122
0,20160910_174821_0e3a,-119.0717809,34.0886972
0,20160910_180333_0e14,-121.5443166,38.67148276
0,20160910_180333_0e14,-121.5511225,38.71360452
0,20160910_180333_0e14,-121.5867452,38.69360316
0,20160910_180333_0e14,-121.6599482,38.69703328
0,20160910_180333_0e14,-121.6848649,38.76235943
0,20160910_180333_0e14,-121.7119952,38.76477023
0,20160910_180333_0e14,-121.7540839,38.71526793
0,20160910_180354_0e14,-121.8613216,37.34224681
0,20160910_180354_0e14,-121.8813985,37.35866256
0,20160910_180354_0e14,-121.9036374,37.40405502
0,20160910_180354_0e14,-121.9085523,37.39236507
0,20160910_180354_0e14,-121.9242841,37.33731988
0,20160910_180354_0e14,-121.9278645,37.36655604
0,20160910_180354_0e14,-121.9295009,37.36822032
0,20160910_180354_0e14,-121.9553316,37.35739178
0,20160910_180354_0e14,-122.0000382,37.34523136
0,20160910_180354_0e14,-122.0163187,37.40312641
0,20160910_180354_0e14,-122.1110895,37.41469316
0,20160911_174650_0e14,-118.2543706,33.93211015
0,20160911_174650_0e14,-118.3457849,33.9908262
0,20160911_174650_0e14,-118.3575567,33.92633523
0,20160911_174650_0e14,-118.3855763,33.93305716
0,20160911_174650_0e14,-118.3857719,33.93310907
0,20160911_174650_0e14,-118.3864525,33.9350493
0,20160911_174650_0e14,-118.3868218,33.93380065
0,20160911_174650_0e14,-118.3932705,33.95707541
0,20160911_174650_0e14,-118.3986436,33.94021398
0,20160911_174650_0e14,-118.3990765,33.94286034
0,20160911_174650_0e14,-118.4002134,33.94092659
0,20160911_174650_0e14,-118.4006925,33.94243616
0,20160911_174650_0e14,-118.4011238,33.94102444
0,20160911_174650_0e14,-118.402349,33.94249846
0,20160911_174650_0e14,-118.4028688,33.94054465
0,20160911_174650_0e14,-118.4030088,33.9411653
0,20160911_174650_0e14,-118.4034227,33.94067361
0,20160911_174650_0e14,-118.4034739,33.93983435
0,20160911_174650_0e14,-118.4036199,33.93290687
0,20160911_174650_0e14,-118.4039669,33.94020749
0,20160911_174650_0e14,-118.4041833,33.94745547
0,20160911_174650_0e14,-118.4045341,33.98459638
0,20160911_174650_0e14,-118.4047751,33.94000889
0,20160911_174650_0e14,-118.4048147,33.93254154
0,20160911_174650_0e14,-118.4048476,33.94046798
0,20160911_174650_0e14,-118.4048609,33.94720425
0,20160911_174650_0e14,-118.4048636,33.9394668
0,20160911_174650_0e14,-118.4051463,33.94679519
0,20160911_174650_0e14,-118.4054171,33.94154363
0,20160911_174650_0e14,-118.4055891,33.94213686
0,20160911_174650_0e14,-118.4061959,33.9395598
0,20160911_174650_0e14,-118.4063409,33.94047798
0,20160911_174650_0e14,-118.4063591,33.94158698
0,20160911_174650_0e14,-118.4071371,33.94152398
0,20160911_174650_0e14,-118.4072731,33.93992625
0,20160911_174650_0e14,-118.4075249,33.94536121
0,20160911_174650_0e14,-118.4075856,33.93919222
0,20160911_174650_0e14,-118.4078129,33.94116456
0,20160911_174650_0e14,-118.4090696,33.9406091
0,20160911_174650_0e14,-118.4092092,33.93922775
0,20160911_174650_0e14,-118.4094981,33.94690775
0,20160911_174650_0e14,-118.4107724,33.94150943
0,20160911_174650_0e14,-118.4111106,33.94036929
0,20160911_174650_0e14,-118.4116217,33.94379927
0,20160911_174650_0e14,-118.413598,33.9455351
0,20160911_174650_0e14,-118.4139811,33.93925419
0,20160911_174650_0e14,-118.4154054,33.93902139
0,20160911_174650_0e14,-118.4236309,33.93787144
0,20160911_174650_0e14,-118.4236398,33.94425605
0,20160911_174650_0e14,-118.4279628,33.93876816
0,20160911_174650_0e14,-118.4290648,33.93867421
0,20160911_174650_0e14,-118.4299522,33.94515682
0,20160911_174650_0e14,-118.4300441,33.94288323
0,20160911_174650_0e14,-118.4313856,33.93770036
0,20160911_174650_0e14,-118.4315397,33.9372116
0,20160911_174650_0e14,-118.4326005,34.00242571
0,20160911_174650_0e14,-118.4719656,33.94566255
0,20160911_174650_0e14,-118.4763414,34.00539832
0,20160911_174651_0e14,-118.2714131,33.82950607
0,20160911_174651_0e14,-118.2743525,33.8331552
0,20160911_174651_0e14,-118.3053464,33.85452886
0,20160911_174651_0e14,-118.3239412,33.87224067
0,20160911_174651_0e14,-118.3429748,33.84498015
0,20160911_174651_0e14,-118.3884472,33.84988723
0,20160911_174651_0e14,-118.4040826,33.93341562
0,20160911_174651_0e14,-118.4046841,33.93248893
0,20160911_174651_0e14,-118.4308956,33.93751668
0,20160911_174651_0e14,-118.4313229,33.93783636
0,20160911_174651_0e14,-118.4452776,33.89349436
0,20160911_174651_0e14,-118.4842536,33.90739642
0,20160911_174651_0e14,-118.4860693,33.89049299
0,20160914_160951_0c65,-119.0227321,34.21061684
0,20160914_160951_0c65,-119.050803,34.12340255
0,20160914_160951_0c65,-119.0569202,34.13961115
0,20160914_160951_0c65,-119.0642482,34.14798169
0,20160914_160951_0c65,-119.0972573,34.15007282
0,20160914_161024_0c65,-117.1912919,32.72967937
0,20160914_161024_0c65,-117.2069862,32.73222536
0,20160914_161024_0c65,-117.2303264,32.75678414
0,20160914_161024_0c65,-117.2524622,32.69049318
0,20160914_161024_0c65,-117.2542616,32.67043631
0,20160914_161024_0c65,-117.3269469,32.61514168
0,20160916_174732_0e20,-118.3848198,34.00454209
0,20160916_174732_0e20,-118.3994571,33.94231494
0,20160916_174732_0e20,-118.4006925,33.94243616
0,20160916_174732_0e20,-118.4040859,33.94745658
0,20160916_174732_0e20,-118.4047173,33.94636722
0,20160916_174732_0e20,-118.4053117,33.94698267
0,20160916_174732_0e20,-118.4073937,33.94528154
0,20160916_174732_0e20,-118.4078049,33.9564501
0,20160916_174732_0e20,-118.4100832,33.94695516
0,20160916_174732_0e20,-118.4102147,33.94508694
0,20160916_174732_0e20,-118.4404982,34.02960335
0,20160916_174732_0e20,-118.477084,34.0013855
0,20160916_174732_0e20,-118.4771777,34.00679505
0,20160916_174732_0e20,-118.4840498,34.02835492
0,20160916_174732_0e20,-118.511214,33.9990501
0,20160916_174732_0e20,-118.5843798,34.01928466
0,20160916_174733_0e20,-118.3856035,33.93473421
0,20160916_174733_0e20,-118.385722,33.93202747
0,20160916_174733_0e20,-118.3858938,33.93462272
0,20160916_174733_0e20,-118.3860333,33.93321434
0,20160916_174733_0e20,-118.3861912,33.93294202
0,20160916_174733_0e20,-118.3868275,33.93415229
0,20160916_174733_0e20,-118.3868362,33.88461605
0,20160916_174733_0e20,-118.3879926,33.93394978
0,20160916_174733_0e20,-118.3930619,33.93232339
0,20160916_174733_0e20,-118.3987201,33.94091651
0,20160916_174733_0e20,-118.3989214,33.94132003
0,20160916_174733_0e20,-118.3989322,33.93999426
0,20160916_174733_0e20,-118.3992378,33.9428044
0,20160916_174733_0e20,-118.3999888,33.94109146
0,20160916_174733_0e20,-118.4005254,33.94214047
0,20160916_174733_0e20,-118.4005938,33.94235612
0,20160916_174733_0e20,-118.4012901,33.94126604
0,20160916_174733_0e20,-118.4014364,33.94029043
0,20160916_174733_0e20,-118.4015395,33.94064096
0,20160916_174733_0e20,-118.4016208,33.93371422
0,20160916_174733_0e20,-118.4016876,33.93977354
0,20160916_174733_0e20,-118.4021957,33.94106635
0,20160916_174733_0e20,-118.4022984,33.94138982
0,20160916_174733_0e20,-118.4027043,33.94041126
0,20160916_174733_0e20,-118.4027172,33.94119567
0,20160916_174733_0e20,-118.4029555,33.94186931
0,20160916_174733_0e20,-118.4034681,33.93948272
0,20160916_174733_0e20,-118.4036766,33.94031901
0,20160916_174733_0e20,-118.4039678,33.94026158
0,20160916_174733_0e20,-118.4041398,33.94085481
0,20160916_174733_0e20,-118.404222,33.94190897
0,20160916_174733_0e20,-118.4043803,33.93968874
0,20160916_174733_0e20,-118.4045221,33.94634239
0,20160916_174733_0e20,-118.4046017,33.94130946
0,20160916_174733_0e20,-118.404735,33.94744917
0,20160916_174733_0e20,-118.4049747,33.94227914
0,20160916_174733_0e20,-118.4050752,33.94049243
0,20160916_174733_0e20,-118.4052197,33.94730837
0,20160916_174733_0e20,-118.4052766,33.94089594
0,20160916_174733_0e20,-118.4056309,33.94072958
0,20160916_174733_0e20,-118.4061924,33.93934341
0,20160916_174733_0e20,-118.4070491,33.94011819
0,20160916_174733_0e20,-118.4074909,33.93935563
0,20160916_174733_0e20,-118.4074969,33.94563207
0,20160916_174733_0e20,-118.4092371,33.94682958
0,20160916_174733_0e20,-118.4093039,33.94103928
0,20160916_174733_0e20,-118.4094688,33.93922478
0,20160916_174733_0e20,-118.4094707,33.94130791
0,20160916_174733_0e20,-118.4094904,33.94447299
0,20160916_174733_0e20,-118.4098168,33.9465524
0,20160916_174733_0e20,-118.4100929,33.9455753
0,20160916_174733_0e20,-118.4107002,33.93910246
0,20160916_174733_0e20,-118.410779,33.93994023
0,20160916_174733_0e20,-118.4108964,33.94115631
0,20160916_174733_0e20,-118.4110658,33.94158723
0,20160916_174733_0e20,-118.4113153,33.94293706
0,20160916_174733_0e20,-118.4160843,33.93885126
0,20160916_174733_0e20,-118.4215859,33.93786802
0,20160916_174733_0e20,-118.4231423,33.93776888
0,20160916_174733_0e20,-118.4232701,33.94545069
0,20160916_174733_0e20,-118.4247701,33.9107773
0,20160916_174733_0e20,-118.4282936,33.93914307
0,20160916_174733_0e20,-118.4293348,33.93929331
0,20160916_174733_0e20,-118.4308929,33.93735439
0,20160916_174733_0e20,-118.4319477,33.93831606
0,20160916_174733_0e20,-118.4803018,33.95654632
0,20160916_174733_0e20,-118.5659902,33.90408467
0,20160917_174126_0e19,-117.1204002,32.72541047
0,20160917_174126_0e19,-117.132279,32.76940163
0,20160917_174126_0e19,-117.1395843,32.70915318
0,20160917_174126_0e19,-117.1546187,32.70323595
0,20160917_174126_0e19,-117.1977362,32.73370165
0,20160917_174126_0e19,-117.1985684,32.73356502
0,20160917_174126_0e19,-117.204174,32.73458438
0,20160917_174126_0e19,-117.2044268,32.73312261
0,20160917_174126_0e19,-117.2064419,32.73225332
0,20160917_174126_0e19,-117.2069864,32.73230654
0,20160917_174126_0e19,-117.2693391,32.75814066
0,20160917_174126_0e19,-117.3042405,32.77454153
0,20160917_174126_0e19,-117.3822542,32.7476718
0,20160921_180448_0e30,-121.9621735,37.70537184
0,20160921_180448_0e30,-121.9777583,37.71048316
0,20160921_180448_0e30,-121.991788,37.71998649
0,20160921_180448_0e30,-122.0978315,37.7443427
0,20160921_180448_0e30,-122.1308308,37.75854282
0,20160921_180448_0e30,-122.1466,37.71696371
0,20160921_180448_0e30,-122.1656845,37.76647382
0,20160921_180448_0e30,-122.2304638,37.74063254
0,20160921_180450_0e30,-122.0040351,37.65181686
0,20160921_180450_0e30,-122.0822737,37.67508346
0,20160921_180450_0e30,-122.1002865,37.67933224
0,20160921_180450_0e30,-122.1030736,37.64279618
0,20160921_180450_0e30,-122.1106983,37.70485518
0,20160921_180450_0e30,-122.1236014,37.63213465
0,20160921_180450_0e30,-122.1610248,37.64814376
0,20160921_180450_0e30,-122.1817812,37.64393617
0,20160921_180450_0e30,-122.2155647,37.71990334
0,20160921_180450_0e30,-122.2166321,37.71874775
0,20160921_180450_0e30,-122.2189375,37.71638358
0,20160921_180450_0e30,-122.2201563,37.71701355
0,20160921_180450_0e30,-122.2210457,37.7165868
0,20160922_174548_0e19,-117.978054,33.84933557
0,20160922_174548_0e19,-118.009778,33.7895567
0,20160922_174548_0e19,-118.0687048,33.83776073
0,20160922_174548_0e19,-118.1073976,33.82118591
0,20160922_174548_0e19,-118.1184628,33.85441843
0,20160922_174548_0e19,-118.1245786,33.81875776
0,20160922_174548_0e19,-118.1366287,33.83038937
0,20160922_174548_0e19,-118.1884812,33.83612318
0,20160922_174548_0e19,-118.1921179,33.85286229
0,20160922_174548_0e19,-118.2103163,33.84413552
0,20160922_174933_0e0e,-118.8492952,34.13490816
0,20160922_174933_0e0e,-118.8800067,34.0850468
0,20160922_174933_0e0e,-119.0177421,34.13644748
0,20160922_174933_0e0e,-119.0827659,34.18131823
0,20160922_174934_0e0e,-118.8764731,34.00586816
0,20160922_174934_0e0e,-118.8816618,34.03492298
0,20160922_174934_0e0e,-118.986584,34.06995236
0,20160922_174934_0e0e,-119.0074556,34.08248897
0,20160922_174934_0e0e,-119.0674279,34.07413662
0,20160926_174516_0e1f,-117.7818944,33.62007535
0,20160926_174516_0e1f,-117.8468803,33.70387619
0,20160926_174516_0e1f,-117.8614106,33.6806691
0,20160926_174516_0e1f,-117.8621813,33.68006848
0,20160926_174516_0e1f,-117.8625251,33.67884851
0,20160926_174516_0e1f,-117.8641819,33.67623947
0,20160926_174516_0e1f,-117.8644049,33.67588617
0,20160926_174516_0e1f,-117.9397381,33.70512571
0,20160926_174516_0e1f,-117.9642566,33.71492062
0,20160926_174516_0e1f,-117.983367,33.70998094
0,20160926_174516_0e1f,-118.000665,33.73037782
0,20160930_180350_0e0f,-121.3255069,38.674934
0,20160930_180350_0e0f,-121.4399387,38.64267087
0,20160930_180350_0e0f,-121.5451991,38.70963813
0,20160930_180350_0e0f,-121.5867446,38.69363019
0,20160930_180350_0e0f,-121.6059396,38.65725686
0,20160930_180350_0e0f,-121.6068466,38.6709468
0,20160930_180350_0e0f,-121.6387301,38.66259032
0,20160930_180410_0e0f,-121.7245547,37.36889157
0,20160930_180410_0e0f,-121.7948536,37.40702508
0,20160930_180410_0e0f,-121.8084794,37.34280796
0,20160930_180410_0e0f,-121.8337444,37.41065994
0,20160930_180410_0e0f,-121.9216988,37.40676291
0,20160930_180410_0e0f,-121.9246503,37.3638769
0,20160930_180410_0e0f,-121.9287591,37.36797024
0,20160930_180410_0e0f,-121.9822843,37.41841354
0,20160930_180412_0e0f,-121.7213068,37.3007158
0,20160930_180412_0e0f,-121.7470868,37.25656439
0,20160930_180412_0e0f,-121.7902125,37.26328634
0,20160930_180412_0e0f,-121.8583612,37.29392413
0,20160930_180412_0e0f,-121.866216,37.33207258
0,20160930_180412_0e0f,-121.9417986,37.34412981
0,20161001_174153_0e16,-117.0306908,32.72086392
0,20161001_174153_0e16,-117.0670244,32.7177376
0,20161001_174153_0e16,-117.0767763,32.74103264
0,20161001_174153_0e16,-117.1246852,32.74475579
0,20161001_174153_0e16,-117.1631912,32.78801094
0,20161001_174153_0e16,-117.178207,32.79905882
0,20161001_174153_0e16,-117.2031453,32.73277288
0,20161001_174153_0e16,-117.2036928,32.73420629
0,20161001_174153_0e16,-117.2038227,32.73499088
0,20161001_174153_0e16,-117.2045247,32.73393432
0,20161001_174153_0e16,-117.2056738,32.73238989
0,20161001_174153_0e16,-117.2072104,32.73227911
0,20161001_174153_0e16,-117.2160901,32.76322322
0,20161001_174153_0e16,-117.2717658,32.75569983
0,20161001_174154_0e16,-117.0558325,32.68667542
0,20161001_174154_0e16,-117.1385951,32.69048122
0,20161001_174154_0e16,-117.2062819,32.73228064
0,20161001_174154_0e16,-117.2069544,32.73233366
0,20161001_174154_0e16,-117.2185244,32.71077247
0,20161001_174154_0e16,-117.2228551,32.72740814
0,20161001_174154_0e16,-117.2789265,32.67947688
0,20161001_174641_0e0f,-118.0498577,33.78389213
0,20161001_174641_0e0f,-118.1030706,33.84267977
0,20161001_174641_0e0f,-118.1160602,33.83923503
0,20161001_174641_0e0f,-118.1655638,33.84121193
0,20161001_174641_0e0f,-118.2009353,33.82948219
0,20161001_174641_0e0f,-118.2257407,33.80031608
0,20161001_174641_0e0f,-118.2813192,33.83944089
0,20161001_174641_0e0f,-118.2851172,33.87005444
0,20161001_174641_0e0f,-118.3101511,33.81027036
0,20161001_174817_0e1f,-118.3917972,34.00811558
0,20161001_174817_0e1f,-118.4034497,33.94627346
0,20161001_174817_0e1f,-118.4044145,33.94572138
0,20161001_174817_0e1f,-118.4046181,33.94626014
0,20161001_174817_0e1f,-118.404659,33.94677369
0,20161001_174817_0e1f,-118.4047057,33.94171408
0,20161001_174817_0e1f,-118.4047151,33.94030717
0,20161001_174817_0e1f,-118.4051147,33.94684965
0,20161001_174817_0e1f,-118.4054375,33.94081294
0,20161001_174817_0e1f,-118.4057563,33.9404576
0,20161001_174817_0e1f,-118.4060746,33.94205015
0,20161001_174817_0e1f,-118.4061644,33.93961427
0,20161001_174817_0e1f,-118.4070166,33.94011856
0,20161001_174817_0e1f,-118.4076635,33.94195083
0,20161001_174817_0e1f,-118.4081126,33.94557092
0,20161001_174817_0e1f,-118.4087584,33.93944934
0,20161001_174817_0e1f,-118.4093115,33.95134673
0,20161001_174817_0e1f,-118.4097379,33.94176477
